권역,시군,읍면동,주용도,용도지역,건물유형,건축년도,규모,건폐율(%),거래유형,매도자,매수자,대지(평),연면적(평),거래금액(만원),대지평단가(만원),연면적평단가(만원),거래월,신규
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,법인,법인,0,106.7,95000,0,890.4,2026-02,
남부,화성시,영천동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,법인,0,11.6,13000,0,1122.1,2026-02,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,개인,0,7.1,9300,0,1305.5,2026-02,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,개인,0,7.1,10000,0,1403.7,2026-02,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,중개거래,법인,법인,0,23.1,40869,0,1767.7,2026-02,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,중개거래,법인,법인,0,22.5,39690,0,1767.8,2026-02,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,중개거래,법인,법인,0,20.8,36828,0,1767.8,2026-02,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,법인,법인,0,58.9,32788,0,556.8,2026-02,
남부,화성시,영천동,공장,준주거,집합,,소형(~500평),0,중개거래,개인,개인,0,6.6,5000,0,754.7,2026-02,
남부,화성시,영천동,공장,준주거,집합,2018,소형(~500평),0,직거래,개인,법인,0,12.7,27300,0,2148.8,2026-02,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,13.1,18200,0,1389.8,2026-02,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,11.4,15900,0,1390.5,2026-02,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,직거래,법인,법인,0,23.4,17400,0,743.8,2026-02,
남부,화성시,영천동,공장,준주거,집합,,소형(~500평),0,중개거래,개인,개인,0,6.6,4700,0,709.5,2026-02,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,중개거래,법인,법인,0,9.4,2700,0,288.1,2026-02,
남부,화성시,영천동,공장,준주거,집합,2018,소형(~500평),0,직거래,법인,법인,0,33.7,33500,0,995.0,2026-03,
남부,화성시,영천동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,개인,0,5.7,10000,0,1753.7,2026-03,
남부,화성시,영천동,공장,준주거,집합,2023,소형(~500평),0,중개거래,법인,개인,0,15.0,22000,0,1466.6,2026-03,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,중개거래,개인,법인,0,34.9,35000,0,1003.6,2026-03,
남부,화성시,영천동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,14.1,36473,0,2592.9,2026-03,
남부,화성시,영천동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,8.3,21059,0,2550.1,2026-03,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,23.9,25600,0,1070.4,2026-03,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,24.7,26400,0,1070.0,2026-03,
남부,화성시,영천동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,법인,0,12.5,17500,0,1394.7,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,기타,기타,0,89.8,107800,0,1200.4,2026-03,
남부,화성시,영천동,공장,준주거,집합,,소형(~500평),0,중개거래,개인,법인,0,14.1,20000,0,1417.6,2026-03,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,24.6,26549,0,1079.5,2026-03,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,23.9,25817,0,1079.5,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,개인,기타,0,5.9,4500,0,765.2,2026-03,
남부,화성시,영천동,공장,준주거,집합,2018,소형(~500평),0,중개거래,개인,개인,0,31.6,29000,0,918.3,2026-03,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,개인,0,4.7,4100,0,873.9,2026-03,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,21.4,40000,0,1865.8,2026-03,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,24.9,44000,0,1765.2,2026-03,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,21.8,39500,0,1808.1,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,개인,법인,0,10.5,15700,0,1500.0,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,개인,법인,0,10.2,15300,0,1502.6,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,개인,법인,0,10.7,16100,0,1498.0,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,개인,법인,0,17.7,26500,0,1500.6,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,개인,법인,0,15.3,23100,0,1505.6,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,개인,법인,0,11.9,17800,0,1498.4,2026-03,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,직거래,법인,법인,0,35.2,40000,0,1137.2,2026-03,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,중개거래,개인,법인,0,30.7,36655,0,1192.2,2026-04,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,중개거래,개인,법인,0,29.6,35346,0,1192.2,2026-04,
남부,화성시,영천동,공장,준주거,집합,,소형(~500평),0,중개거래,개인,법인,0,13.4,10000,0,747.7,2026-04,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,7.1,11500,0,1614.3,2026-04,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,개인,0,13.3,16000,0,1205.9,2026-04,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,중개거래,법인,법인,0,15.1,21500,0,1427.2,2026-04,
남부,화성시,영천동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,법인,0,24.2,39000,0,1608.8,2026-04,
남부,화성시,영천동,공장,준주거,집합,,소형(~500평),0,중개거래,개인,법인,0,11.7,11000,0,941.8,2026-04,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,중개거래,법인,법인,0,34.9,47000,0,1345.6,2026-04,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,중개거래,개인,법인,0,14.6,21490,0,1470.5,2026-04,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,중개거래,개인,법인,0,14.7,21510,0,1466.4,2026-04,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,직거래,법인,법인,0,24.7,32000,0,1295.0,2026-04,
남부,화성시,영천동,공장,준주거,집합,2018,소형(~500평),0,중개거래,법인,개인,0,29.5,35000,0,1186.6,2026-04,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,23.4,38032,0,1626.7,2026-05,
남부,화성시,영천동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,법인,0,23.1,40662,0,1762.4,2026-05,
남부,화성시,영천동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,법인,0,22.3,39338,0,1762.6,2026-05,
남부,화성시,영천동,공장,준주거,집합,,소형(~500평),0,중개거래,개인,개인,0,11.3,6000,0,530.3,2026-05,
남부,화성시,영천동,공장,준주거,집합,,소형(~500평),0,중개거래,개인,개인,0,6.4,4750,0,737.2,2026-05,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,개인,0,29.4,45000,0,1530.5,2026-05,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,법인,법인,0,21.1,31349,0,1484.7,2026-05,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,법인,법인,0,21.8,32379,0,1484.8,2026-05,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,법인,법인,0,23.3,35321,0,1516.2,2026-05,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,법인,법인,0,27.1,41101,0,1516.2,2026-05,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,법인,법인,0,25.5,37425,0,1468.6,2026-05,
남부,화성시,영천동,공장,준주거,집합,2020,소형(~500평),0,직거래,개인,개인,0,10.6,6520,0,614.1,2026-05,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,개인,개인,0,10.6,6000,0,565.1,2026-05,
남부,화성시,영천동,공장,준주거,집합,2017,소형(~500평),0,중개거래,법인,법인,0,54.2,54000,0,996.1,2026-05,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,22.8,30320,0,1332.0,2026-05,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,19.8,25364,0,1280.1,2026-05,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,13.9,17816,0,1280.3,2026-05,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,24.0,25000,0,1042.2,2026-05,
남부,화성시,방교동,공장,일반공업,일반,,대형(2천평~),127.9,중개거래,법인,법인,3952.9,5056.1,5950000,1505.2,1176.8,2026-05,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,개인,0,7.1,10800,0,1516.0,2026-05,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,개인,0,7.1,10500,0,1473.9,2026-05,
남부,화성시,영천동,공장,준주거,집합,,소형(~500평),0,중개거래,개인,개인,0,6.4,4450,0,690.6,2026-05,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,직거래,개인,기타,0,12.3,16000,0,1296.4,2026-05,
남부,화성시,영천동,공장,준주거,집합,2023,소형(~500평),0,중개거래,개인,법인,0,12.5,22250,0,1773.2,2026-06,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,개인,0,7.1,10400,0,1459.9,2026-06,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,12.5,12000,0,962.9,2026-06,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,28.7,39320,0,1368.2,2026-06,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,24.9,34110,0,1368.5,2026-06,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,19.9,27240,0,1368.5,2026-06,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,21.4,29330,0,1368.1,2026-06,
남부,화성시,영천동,공장,준주거,집합,2018,소형(~500평),0,중개거래,법인,법인,0,28.1,35000,0,1244.1,2026-06,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,개인,0,24.9,31500,0,1263.7,2026-06,
남부,화성시,영천동,공장,준주거,집합,2019,소형(~500평),0,직거래,법인,개인,0,10.6,9000,0,847.6,2026-06,
남부,화성시,영천동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,24.9,40302,0,1616.9,2026-06,
남부,화성시,방교동,공장,일반공업,일반,2013,소형(~500평),108.2,직거래,기타,기타,373.9,404.5,380000,1016.4,939.5,2026-06,
남부,화성시,방교동,공장,일반공업,일반,2013,소형(~500평),108.2,직거래,개인,기타,186.9,202.2,200000,1069.9,988.9,2026-06,
남부,광주시,초월읍 선동리,창고시설,계획관리,일반,1996,대형(2천평~),84.9,직거래,법인,법인,2694.4,2288.4,1214964,450.9,530.9,2025-07,
남부,광주시,도척면 방도리,공장,계획관리,일반,,중형(500~2천평),33.4,직거래,법인,개인,758.1,253.5,310449,409.5,1224.7,2025-07,
남부,광주시,도척면 진우리,창고시설,계획관리,일반,1998,소형(~500평),52.4,중개거래,개인,개인,111.6,58.5,32000,286.7,546.7,2025-07,
남부,광주시,추자동,공장,제1종일반주거,일반,1994,소형(~500평),41.0,중개거래,개인,개인,440.7,180.6,154000,349.4,852.6,2025-07,
남부,광주시,초월읍 학동리,창고시설,계획관리,일반,2007,소형(~500평),63.7,중개거래,개인,개인,437.1,278.4,171860,393.2,617.4,2025-08,
남부,광주시,초월읍 학동리,창고시설,계획관리,일반,2002,중형(500~2천평),31.9,중개거래,개인,개인,941.4,299.9,277640,294.9,925.7,2025-08,
남부,광주시,초월읍 쌍동리,공장,계획관리,일반,1997,소형(~500평),51.9,중개거래,개인,법인,465.9,241.8,221150,474.7,914.4,2025-08,
남부,광주시,회덕동,공장,계획관리,일반,1996,소형(~500평),39.7,중개거래,개인,개인,301.6,119.9,131570,436.3,1097.6,2025-09,
남부,광주시,문형동,창고시설,계획관리,일반,,중형(500~2천평),74.4,중개거래,개인,법인,602.6,448.3,276000,458.0,615.7,2025-09,
남부,광주시,곤지암읍 부항리,공장,계획관리,일반,2012,중형(500~2천평),24.9,중개거래,법인,법인,1176.1,292.8,285000,242.3,973.3,2025-09,
남부,광주시,초월읍 학동리,공장,계획관리,일반,2004,중형(500~2천평),22.8,중개거래,개인,법인,665.2,152.0,214462,322.4,1411.2,2025-09,
남부,광주시,매산동,공장,계획관리,일반,1999,중형(500~2천평),46.7,중개거래,개인,개인,518.8,242.3,174000,335.4,718.1,2025-09,
남부,광주시,추자동,공장,농림,일반,2021,중형(500~2천평),22.9,중개거래,개인,법인,747.8,171.6,295000,394.5,1719.5,2025-09,
남부,광주시,초월읍 선동리,공장,계획관리,일반,2023,소형(~500평),37.7,중개거래,법인,법인,144.6,54.5,57100,394.9,1047.5,2025-10,
남부,광주시,초월읍 학동리,공장,계획관리,일반,2005,중형(500~2천평),25.9,직거래,개인,법인,959.5,248.6,325776,339.5,1310.6,2025-10,
남부,광주시,능평동,창고시설,계획관리,일반,2003,소형(~500평),39.1,중개거래,개인,개인,253.5,99.2,58000,228.8,584.6,2025-10,
남부,광주시,도척면 진우리,공장,생산관리,일반,2000,중형(500~2천평),13.9,중개거래,법인,법인,1622.9,225.4,207716,128.0,921.7,2025-10,
남부,광주시,도척면 노곡리,공장,계획관리,일반,2021,중형(500~2천평),55.4,직거래,법인,법인,578.7,320.3,244986,423.4,764.9,2025-10,
남부,광주시,초월읍 신월리,공장,계획관리,일반,1996,소형(~500평),34.4,중개거래,개인,법인,350.0,120.4,130000,371.4,1079.8,2025-10,
남부,광주시,목동,창고시설,계획관리,일반,2018,중형(500~2천평),31.4,중개거래,법인,법인,738.7,232.3,275525,373.0,1186.0,2025-10,
남부,광주시,곤지암읍 만선리,공장,계획관리,일반,1997,소형(~500평),60.6,직거래,개인,개인,493.7,299.2,132600,268.6,443.2,2025-11,
남부,광주시,도척면 추곡리,공장,계획관리,일반,,소형(~500평),48.3,중개거래,개인,법인,400.2,193.1,98000,244.9,507.4,2025-11,
남부,광주시,곤지암읍 부항리,공장,계획관리,일반,1993,소형(~500평),33.3,중개거래,개인,개인,269.8,89.8,59000,218.7,656.7,2025-11,
남부,광주시,초월읍 신월리,공장,계획관리,일반,,소형(~500평),22.9,중개거래,개인,법인,392.3,89.9,138249,352.4,1537.0,2025-11,
남부,광주시,초월읍 신월리,공장,계획관리,일반,,소형(~500평),37.0,중개거래,개인,법인,386.0,142.9,128676,333.4,900.6,2025-11,
남부,광주시,도척면 노곡리,창고시설,계획관리,일반,2023,대형(2천평~),185.7,직거래,법인,법인,8756.2,16257.6,9983869,1140.2,614.1,2025-12,
남부,광주시,초월읍 신월리,공장,계획관리,일반,1995,소형(~500평),54.0,중개거래,법인,법인,497.9,268.8,200000,401.7,744.0,2025-12,
남부,광주시,양벌동,공장,자연녹지,일반,1984,중형(500~2천평),58.6,직거래,법인,법인,994.0,582.6,239725,241.2,411.5,2025-12,
남부,광주시,직동,공장,계획관리,일반,,소형(~500평),55.8,중개거래,개인,법인,303.1,169.1,200500,661.5,1185.4,2025-12,
남부,광주시,도척면 진우리,공장,계획관리,일반,1996,소형(~500평),38.7,중개거래,개인,법인,497.0,192.5,114800,231.0,596.3,2026-01,
남부,광주시,도척면 진우리,창고시설,계획관리,일반,2004,소형(~500평),38.9,중개거래,개인,법인,388.7,151.0,83200,214.0,550.8,2026-01,
남부,광주시,추자동,창고시설,계획관리,일반,2004,소형(~500평),36.6,중개거래,개인,법인,329.7,120.8,108897,330.3,901.7,2026-01,
남부,광주시,추자동,공장,계획관리,일반,2004,소형(~500평),9.5,중개거래,개인,법인,462.2,43.9,136627,295.6,3114.9,2026-01,
남부,광주시,문형동,공장,계획관리,일반,2002,소형(~500평),77.3,중개거래,개인,법인,239.3,185.0,135000,564.2,729.7,2026-02,
남부,광주시,매산동,공장,계획관리,일반,2002,중형(500~2천평),29.9,중개거래,법인,법인,1629.6,487.0,530000,325.2,1088.2,2026-02,
남부,광주시,매산동,공장,계획관리,일반,1995,소형(~500평),45.3,직거래,개인,개인,493.1,223.2,238500,483.7,1068.3,2026-02,
남부,광주시,초월읍 학동리,공장,계획관리,일반,1997,소형(~500평),43.1,중개거래,개인,법인,382.1,164.7,91000,238.2,552.5,2026-02,
남부,광주시,초월읍 신월리,공장,계획관리,일반,1999,소형(~500평),62.6,중개거래,개인,법인,269.8,168.9,98264,364.2,581.9,2026-03,
남부,광주시,초월읍 신월리,창고시설,계획관리,일반,,소형(~500평),27.7,중개거래,개인,법인,432.6,119.8,129472,299.3,1080.8,2026-03,
남부,광주시,곤지암읍 수양리,공장,계획관리,일반,,중형(500~2천평),33.2,중개거래,법인,개인,561.1,186.2,136000,242.4,730.3,2026-03,
남부,광주시,삼동,공장,계획관리,일반,1998,소형(~500평),91.3,직거래,법인,개인,250.2,228.5,165000,659.6,722.2,2026-03,
남부,광주시,문형동,공장,계획관리,일반,2003,소형(~500평),79.6,직거래,개인,법인,458.3,365.0,225242,491.5,617.1,2026-03,
남부,광주시,퇴촌면 도마리,창고시설,개발제한구역,일반,1993,소형(~500평),25.1,중개거래,개인,개인,364.2,91.4,45000,123.6,492.4,2026-04,
남부,광주시,고산동,공장,제2종일반주거,일반,1995,소형(~500평),41.5,중개거래,개인,법인,354.2,147.0,354628,1001.1,2412.2,2026-04,
남부,광주시,초월읍 지월리,공장,계획관리,일반,2003,중형(500~2천평),43.9,직거래,개인,법인,532.4,233.9,208100,390.9,889.6,2026-04,
남부,광주시,초월읍 지월리,공장,계획관리,일반,2004,소형(~500평),45.3,직거래,개인,법인,449.2,203.6,226900,505.1,1114.3,2026-04,
남부,광주시,곤지암읍 열미리,창고시설,계획관리,일반,,소형(~500평),38.0,중개거래,법인,법인,462.5,175.5,157000,339.4,894.4,2026-04,
남부,광주시,곤지암읍 만선리,창고시설,계획관리,일반,2008,소형(~500평),38.3,직거래,개인,법인,425.9,163.0,53453,125.5,327.9,2026-04,
남부,광주시,곤지암읍 부항리,공장,생산관리,일반,,중형(500~2천평),18.8,직거래,개인,법인,616.5,116.2,195612,317.3,1684.0,2026-04,
남부,광주시,곤지암읍 열미리,공장,계획관리,일반,,중형(500~2천평),30.8,중개거래,개인,법인,1008.8,311.1,334000,331.1,1073.5,2026-04,
남부,광주시,초월읍 용수리,창고시설,계획관리,일반,2005,소형(~500평),59.1,직거래,개인,법인,399.0,235.9,179550,450.0,761.0,2026-04,
남부,광주시,초월읍 무갑리,창고시설,계획관리,일반,2017,중형(500~2천평),60.8,직거래,개인,법인,867.0,527.1,332285,383.3,630.4,2026-04,
남부,광주시,도척면 진우리,공장,계획관리,일반,,중형(500~2천평),31.0,중개거래,법인,법인,934.7,289.6,295000,315.6,1018.7,2026-05,
남부,광주시,곤지암읍 열미리,공장,계획관리,일반,1983,중형(500~2천평),18.9,중개거래,개인,법인,742.0,140.3,212137,285.9,1512.4,2026-05,
남부,광주시,곤지암읍 오향리,공장,계획관리,일반,1995,중형(500~2천평),58.1,중개거래,개인,개인,523.3,304.2,188000,359.2,618.1,2026-06,
남부,광주시,초월읍 학동리,공장,계획관리,일반,1996,소형(~500평),32.2,중개거래,개인,개인,372.1,119.8,140000,376.3,1168.7,2026-06,
남부,광주시,문형동,창고시설,계획관리,일반,2002,소형(~500평),40.1,중개거래,개인,개인,400.2,160.5,148000,369.8,922.1,2026-06,
남부,광주시,초월읍 신월리,공장,계획관리,일반,1998,중형(500~2천평),46.7,직거래,개인,법인,508.8,237.8,230549,453.1,969.4,2026-06,
남부,광주시,곤지암읍 곤지암리,공장,자연녹지,일반,1998,중형(500~2천평),37.1,직거래,개인,개인,818.9,303.7,248990,304.1,819.8,2026-06,
북부,양주시,은현면 운암리,공장,자연녹지,일반,1991,소형(~500평),35.2,중개거래,개인,법인,414.4,146.1,61200,147.7,419.0,2025-07,
북부,양주시,회암동,공장,계획관리,일반,1991,중형(500~2천평),61.8,중개거래,개인,개인,596.2,368.4,150000,251.6,407.2,2025-07,
북부,양주시,옥정동,공장,준주거,집합,2022,소형(~500평),0,직거래,개인,개인,0,38.0,48334,0,1272.7,2025-08,
북부,양주시,광적면 우고리,공장,계획관리,일반,2020,중형(500~2천평),57.5,직거래,법인,법인,1098.4,631.6,205000,186.6,324.6,2025-08,
북부,양주시,회암동,창고시설,계획관리,일반,2021,소형(~500평),57.9,직거래,개인,법인,412.1,238.5,162500,394.3,681.5,2025-08,
북부,양주시,남면 경신리,공장,계획관리,일반,2007,중형(500~2천평),6.7,중개거래,개인,개인,795.6,53.4,16500,20.7,308.8,2025-08,
북부,양주시,남면 경신리,공장,계획관리,일반,2007,중형(500~2천평),7.3,중개거래,개인,개인,795.6,58.4,16500,20.7,282.7,2025-08,
북부,양주시,남면 경신리,공장,계획관리,일반,2007,중형(500~2천평),6.5,중개거래,개인,개인,795.6,51.5,15000,18.9,291.2,2025-08,
북부,양주시,남면 경신리,공장,계획관리,일반,2007,중형(500~2천평),6.6,중개거래,개인,개인,795.6,52.3,15000,18.9,287.0,2025-08,
북부,양주시,은현면 선암리,공장,계획관리,일반,2013,중형(500~2천평),28.9,중개거래,개인,법인,749.0,216.1,27701,37.0,128.2,2025-08,
북부,양주시,봉양동,공장,일반공업,일반,,소형(~500평),64.3,직거래,개인,개인,199.7,128.4,50000,250.4,389.3,2025-08,
북부,양주시,고읍동,창고시설,자연녹지,일반,2007,소형(~500평),19.8,직거래,개인,법인,183.9,36.5,21800,118.5,597.6,2025-09,
북부,양주시,광적면 가납리,공장,일반공업,일반,1999,소형(~500평),57.6,중개거래,개인,법인,498.5,287.3,146910,294.7,511.4,2025-09,
북부,양주시,광적면 가납리,공장,일반공업,일반,,소형(~500평),5.8,중개거래,개인,법인,498.5,28.8,14160,28.4,491.7,2025-09,
북부,양주시,은현면 하패리,공장,계획관리,일반,1991,중형(500~2천평),35.1,중개거래,개인,법인,520.9,183.0,75000,144.0,409.9,2025-09,
북부,양주시,광적면 가납리,공장,준공업,일반,1997,중형(500~2천평),137.9,직거래,법인,기타,536.6,739.8,95432,177.8,129.0,2025-09,
북부,양주시,은현면 용암리,창고시설,제1종일반주거,일반,2017,소형(~500평),59.4,중개거래,개인,법인,199.7,118.6,58000,290.5,489.1,2025-10,
북부,양주시,만송동,창고시설,생산녹지,일반,2009,소형(~500평),25.1,직거래,개인,개인,115.7,29.1,31000,267.9,1066.2,2025-11,
북부,양주시,광적면 덕도리,공장,계획관리,일반,,소형(~500평),40.7,직거래,기타,법인,228.4,92.9,22000,96.3,236.9,2025-12,
북부,양주시,회암동,공장,계획관리,일반,1999,소형(~500평),40.2,직거래,기타,개인,350.0,140.8,60000,171.4,426.1,2025-12,
북부,양주시,광적면 덕도리,창고시설,계획관리,일반,2006,대형(2천평~),30.0,직거래,법인,법인,7257.0,2180.1,1183320,163.1,542.8,2025-12,
북부,양주시,광적면 가납리,공장,계획관리,일반,1999,중형(500~2천평),38.8,직거래,개인,법인,982.8,381.5,155828,158.6,408.5,2025-12,
북부,양주시,은현면 운암리,공장,자연녹지,일반,1991,대형(2천평~),42.0,직거래,개인,법인,2423.9,1018.2,450000,185.6,441.9,2026-01,
북부,양주시,은현면 하패리,공장,제1종일반주거,일반,,중형(500~2천평),33.0,중개거래,개인,법인,711.2,235.0,123100,173.1,523.8,2026-01,
북부,양주시,남면 상수리,공장,일반공업,일반,2005,소형(~500평),187.4,중개거래,법인,법인,438.0,820.6,125000,285.4,152.3,2026-01,
북부,양주시,남면 상수리,공장,일반공업,일반,2005,소형(~500평),187.4,직거래,개인,법인,438.0,820.6,78000,178.1,95.1,2026-01,
북부,양주시,삼숭동,창고시설,계획관리,일반,2007,중형(500~2천평),21.8,중개거래,개인,법인,600.5,130.7,184421,307.1,1411.2,2026-01,
북부,양주시,은현면 용암리,공장,제1종일반주거,일반,1995,소형(~500평),26.2,중개거래,개인,개인,459.5,120.4,84600,184.1,702.7,2026-01,
북부,양주시,은현면 용암리,공장,제1종일반주거,일반,2020,소형(~500평),48.9,중개거래,개인,개인,153.7,75.2,42100,274.0,560.0,2026-01,
북부,양주시,광적면 석우리,창고시설,농림,일반,,소형(~500평),43.4,중개거래,개인,개인,226.0,98.0,24860,110.0,253.6,2026-02,
북부,양주시,백석읍 홍죽리,공장,일반공업,일반,2013,대형(2천평~),52.0,직거래,법인,법인,4998.8,2601.5,1720000,344.1,661.2,2026-02,
북부,양주시,남면 입암리,공장,계획관리,일반,2024,중형(500~2천평),36.9,중개거래,개인,법인,1088.7,401.4,209960,192.9,523.0,2026-02,
북부,양주시,봉양동,공장,자연녹지,일반,1990,소형(~500평),148.2,직거래,개인,개인,205.2,304.3,38000,185.1,124.9,2026-03,
북부,양주시,남면 한산리,공장,계획관리,일반,2006,중형(500~2천평),80.2,직거래,법인,법인,1168.3,937.2,284000,243.1,303.0,2026-03,
북부,양주시,장흥면 일영리,창고시설,자연녹지,일반,,소형(~500평),37.1,중개거래,개인,개인,291.9,108.2,43000,147.3,397.5,2026-03,
북부,양주시,백석읍 가업리,공장,제1종일반주거,일반,2002,소형(~500평),63.1,직거래,개인,법인,220.5,139.2,55000,249.4,395.2,2026-03,
북부,양주시,백석읍 홍죽리,공장,계획관리,일반,2001,소형(~500평),28.2,직거래,개인,법인,482.2,135.9,66000,136.9,485.6,2026-03,
북부,양주시,옥정동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,23.0,25466,0,1107.1,2026-05,
북부,양주시,옥정동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,19.7,21746,0,1105.3,2026-04,
북부,양주시,옥정동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,30.0,29520,0,982.5,2026-04,
북부,양주시,옥정동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,22.0,24101,0,1093.4,2026-04,
북부,양주시,남면 상수리,공장,일반공업,일반,,중형(500~2천평),56.0,직거래,개인,법인,594.1,333.0,150000,252.5,450.5,2026-04,
북부,양주시,옥정동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,25.7,31599,0,1230.5,2026-04,
북부,양주시,옥정동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,22.0,27124,0,1230.5,2026-04,
북부,양주시,옥정동,공장,준주거,집합,2024,소형(~500평),0,직거래,법인,개인,0,28.6,36006,0,1258.2,2026-04,
북부,양주시,옥정동,공장,준주거,집합,2022,소형(~500평),0,직거래,개인,법인,0,23.3,31500,0,1353.2,2026-04,
